,CustomerID,Recency,Frequency,Monetary,cluster
31,12852,5.673323267171493,3.044522437723423,5.7062793548547885,Loyal Customers
32,12853,4.68213122712422,4.442651256490317,7.540462195730666,Big Spenders
33,12854,4.3694478524670215,4.74493212836325,7.156098631318089,Big Spenders
34,12855,5.921578419643816,1.3862943611198906,3.66612246699132,Best Customers
35,12856,2.0794415416798357,5.752572638825633,7.675327881303346,Lost Customers
36,12857,5.351858133476067,3.8501476017100584,7.009770204388867,Loyal Customers
37,12863,3.970291913552122,1.9459101490553132,6.224954390476336,Loyal Customers
38,12864,4.9344739331306915,1.3862943611198906,4.998022756045412,Best Customers
39,12867,3.295836866004329,6.306275286948016,8.283933645527382,Lost Customers
40,12868,5.225746673713202,4.68213122712422,7.382783762475619,Big Spenders
41,12871,4.442651256490317,2.4849066497880004,5.9444777558836455,Loyal Customers
42,12872,5.7899601708972535,4.204692619390966,6.398545016483998,Loyal Customers
43,12873,5.645446897643238,1.6094379124341003,5.926926025970411,Best Customers
44,12875,4.969813299576001,1.0986122886681098,5.841310038608051,Best Customers
45,12877,1.3862943611198906,5.043425116919247,7.337438090181039,Lost Customers
46,12878,2.9444389791664403,3.912023005428146,6.736539820528287,Almost Lost
47,12879,3.8066624897703196,2.5649493574615367,6.316388212083643,Loyal Customers
48,12881,5.62040086571715,2.0794415416798357,5.700443573390687,Best Customers
49,12882,2.302585092994046,2.6390573296152584,7.288955016552378,Almost Lost
50,12883,3.2188758248682006,3.7612001156935624,6.5574457470395595,Almost Lost
51,12884,4.48863636973214,2.0794415416798357,5.736733574795887,Best Customers
52,12885,4.1588830833596715,4.290459441148391,7.055545775656713,Big Spenders
53,12886,4.219507705176107,4.465908118654584,7.209406822434692,Big Spenders
54,12888,5.3706380281276624,2.0794415416798357,5.751842213399761,Best Customers
55,12890,3.2188758248682006,4.382026634673881,5.934153180394868,Almost Lost
56,12891,5.225746673713202,1.3862943611198906,5.805134968916488,Best Customers
57,12893,3.4339872044851463,3.4657359027997265,5.179252259389097,Almost Lost
58,12895,3.7612001156935624,3.2188758248682006,5.853064177371955,Loyal Customers
59,12897,5.3230099791384085,1.6094379124341003,5.382198850528739,Best Customers
60,12901,2.1972245773362196,4.836281906951478,9.698558358080183,Lost Customers
61,12902,5.579729825986222,2.3978952727983707,4.939354092091292,Best Customers
62,12904,2.9444389791664403,4.276666119016055,6.208710743156107,Almost Lost
63,12906,2.4849066497880004,4.1588830833596715,7.979616254055094,Lost Customers
64,12908,4.07753744390572,1.6094379124341003,5.5093883366279774,Best Customers
65,12909,3.6888794541139363,4.574710978503383,7.663797443311735,Big Spenders
66,12910,3.1780538303479458,4.330733340286331,8.031398334442155,Big Spenders
67,12912,1.0986122886681098,3.2188758248682006,7.416558859796489,Almost Lost
68,12913,1.6094379124341003,3.9318256327243257,7.817879034084851,Lost Customers
69,12915,5.003946305945459,3.1354942159291497,5.898937989430242,Loyal Customers
70,12916,4.9344739331306915,4.663439094112067,7.980074925695323,Big Spenders
71,12917,4.859812404361672,1.0986122886681098,6.38856140554563,Best Customers
72,12919,2.1972245773362196,3.970291913552122,7.171994707307368,Almost Lost
73,12920,2.8903717578961645,3.332204510175204,5.098524063842042,Almost Lost
74,12921,1.3862943611198906,6.60934924316738,9.70447182020006,Lost Customers
75,12922,5.087596335232384,3.367295829986474,6.007288682454868,Loyal Customers
76,12923,4.174387269895637,3.367295829986474,5.158020281009314,Loyal Customers
77,12924,4.48863636973214,3.4657359027997265,6.836205570142061,Loyal Customers
78,12925,1.6094379124341003,3.828641396489095,6.5439837854231016,Almost Lost
79,12928,3.58351893845611,4.442651256490317,7.6322557672000775,Big Spenders
80,12929,4.812184355372417,2.302585092994046,4.664382045619938,Best Customers
81,12930,4.3694478524670215,3.332204510175204,6.018349875889364,Loyal Customers
82,12931,3.091042453358316,4.634728988229636,10.41821983536267,Lost Customers
83,12933,3.2188758248682006,4.68213122712422,6.408989969708513,Big Spenders
84,12935,1.0986122886681098,4.875197323201151,7.6766822477180074,Lost Customers
85,12936,2.8903717578961645,4.1588830833596715,6.921559559958534,Big Spenders
86,12937,2.772588722239781,4.795790545596741,7.316727563085719,Big Spenders
87,12938,3.258096538021482,2.302585092994046,4.7461487792476635,Best Customers
88,12939,4.174387269895637,3.871201010907891,9.357276518099342,Big Spenders
89,12940,3.8501476017100584,4.61512051684126,6.760924410517091,Big Spenders
90,12942,4.882801922586371,4.2626798770413155,6.517080256346608,Loyal Customers
91,12944,3.58351893845611,3.4339872044851463,6.406071078133402,Almost Lost
92,12945,5.666426688112432,3.1780538303479458,6.139776787799188,Loyal Customers
93,12947,4.969813299576001,4.6443908991413725,7.250131481419013,Big Spenders
94,12948,2.833213344056216,4.77912349311153,7.627885130871969,Big Spenders
95,12949,3.4339872044851463,5.393627546352362,8.3294216101825,Lost Customers
96,12950,1.0986122886681098,3.1780538303479458,7.519692404116539,Almost Lost
97,12951,2.1972245773362196,4.189654742026425,6.949923566842682,Almost Lost
98,12952,1.791759469228055,4.394449154672439,7.232617522558202,Lost Customers
99,12953,2.302585092994046,2.8903717578961645,5.801665100458068,Almost Lost
100,12955,0.6931471805599453,5.214935757608986,8.462791914355538,Lost Customers
101,12956,5.726847747587197,2.995732273553991,4.691989877940651,Best Customers
102,12957,1.6094379124341003,5.501258210544727,8.289047148479236,Lost Customers
103,12962,2.0794415416798357,2.833213344056216,5.588708266810736,Almost Lost
104,12963,2.1972245773362196,4.574710978503383,7.518623503327577,Lost Customers
105,12965,4.499809670330265,4.6913478822291435,6.647441909990046,Big Spenders
106,12966,2.302585092994046,2.3978952727983707,5.0825217528963655,Almost Lost
107,12967,1.3862943611198906,3.5263605246161616,7.0865288825604065,Almost Lost
108,12968,4.727387818712341,1.791759469228055,4.919615895709087,Best Customers
109,12970,2.0794415416798357,4.867534450455582,6.00751012552645,Almost Lost
110,12971,1.3862943611198906,5.733341276897746,9.299381853574955,Lost Customers
111,12974,5.288267030694535,2.1972245773362196,4.982235819574558,Best Customers
112,12976,5.356586274672012,3.1354942159291497,6.60610949951297,Loyal Customers
113,12977,5.056245805348308,2.302585092994046,3.6948615257914836,Best Customers
114,12980,5.049856007249537,3.2188758248682006,8.866872120210438,Big Spenders
115,12981,3.4011973816621555,3.044522437723423,5.922168058105325,Almost Lost
116,12982,5.480638923341991,3.5553480614894135,5.935423156224357,Loyal Customers
117,12984,2.9444389791664403,1.6094379124341003,4.590056548178043,Best Customers
118,12985,0.0,4.3694478524670215,7.103831801008427,Lost Customers
119,12987,4.30406509320417,3.4339872044851463,6.302618975744905,Loyal Customers
120,12988,5.680172609017068,4.430816798843313,6.228155910967461,Loyal Customers
121,12989,1.3862943611198906,4.23410650459726,8.832807987478455,Lost Customers
122,12990,3.4657359027997265,2.6390573296152584,6.017375928892483,Almost Lost
123,12991,3.1780538303479458,3.4657359027997265,6.22408306878471,Almost Lost
124,12993,3.1780538303479458,3.332204510175204,6.030108170700187,Almost Lost
125,12994,1.6094379124341003,4.30406509320417,6.805966156080103,Almost Lost
126,12995,4.356708826689592,1.791759469228055,5.306880597208525,Best Customers
127,12997,3.1354942159291497,4.219507705176107,7.089193112073969,Big Spenders
128,12999,5.2832037287379885,3.367295829986474,6.124420774356607,Loyal Customers
129,13000,4.672828834461906,3.4657359027997265,6.283854271159006,Loyal Customers
130,13001,1.6094379124341003,5.831882477283517,9.186669412320677,Lost Customers
131,13002,5.765191102784844,2.0794415416798357,4.803611124661929,Best Customers
132,13003,4.663439094112067,1.9459101490553132,5.010968571886377,Best Customers
133,13004,2.4849066497880004,6.016157159698354,8.633095348217353,Lost Customers
134,13005,5.159055299214529,3.4011973816621555,6.152626306066311,Loyal Customers
135,13006,4.04305126783455,1.6094379124341003,4.413646418429337,Best Customers
136,13008,5.780743515792329,2.772588722239781,5.190008063041185,Loyal Customers
137,13011,5.921578419643816,1.3862943611198906,3.942552210462969,Best Customers
138,13012,2.302585092994046,4.672828834461906,7.168287096312652,Big Spenders
139,13013,0.6931471805599453,5.407171771460119,8.473865978120962,Lost Customers
140,13014,1.0986122886681098,4.8283137373023015,8.121608114660587,Lost Customers
141,13015,3.9889840465642745,5.170483995038151,8.113917684381066,Big Spenders
142,13016,4.30406509320417,3.871201010907891,6.673158893621945,Big Spenders
143,13017,2.0794415416798357,0.6931471805599453,5.3230099791384085,Best Customers
144,13018,2.833213344056216,6.131226489483141,8.892027255970879,Lost Customers
145,13021,1.6094379124341003,4.90527477843843,7.857635513849847,Lost Customers
146,13023,4.174387269895637,3.713572066704308,6.537995095494749,Loyal Customers
147,13026,0.6931471805599453,3.784189633918261,6.842843354804994,Almost Lost
148,13027,4.736198448394496,3.295836866004329,8.841158975945264,Big Spenders
149,13028,3.1354942159291497,3.871201010907891,6.4932696076528895,Almost Lost
150,13029,3.4339872044851463,2.3978952727983707,7.129698109719828,Almost Lost
151,13030,2.4849066497880004,4.532599493153256,6.6246493864952445,Almost Lost
152,13032,3.6635616461296463,4.330733340286331,6.905272198688331,Big Spenders
153,13033,5.8805329864007,2.4849066497880004,5.255148871146658,Best Customers
154,13034,4.007333185232471,3.6375861597263857,6.467341519456512,Loyal Customers
155,13035,4.060443010546419,3.4339872044851463,6.788554989495828,Loyal Customers
156,13037,4.9344739331306915,3.8918202981106265,6.782271417936915,Loyal Customers
157,13038,4.394449154672439,3.367295829986474,6.812851016782114,Loyal Customers
158,13040,2.1972245773362196,3.784189633918261,6.519132538569087,Almost Lost
159,13043,5.537334267018537,2.70805020110221,6.158185884109092,Loyal Customers
160,13044,5.676753802268282,3.5263605246161616,6.330558344434147,Loyal Customers
161,13045,4.605170185988092,2.9444389791664403,5.724499716244923,Loyal Customers
162,13046,3.4339872044851463,3.58351893845611,6.446211761854101,Almost Lost
163,13047,3.4657359027997265,5.2832037287379885,8.03271734297303,Big Spenders
164,13048,2.70805020110221,4.919980925828125,7.49019992288612,Big Spenders
165,13049,4.174387269895637,2.70805020110221,6.488718490843878,Loyal Customers
166,13050,2.302585092994046,6.0473721790462776,8.645693700340463,Lost Customers
167,13052,5.3612921657094255,2.9444389791664403,5.8555016292920445,Loyal Customers
168,13055,4.174387269895637,4.3694478524670215,7.092540465214065,Big Spenders
169,13058,3.2188758248682006,2.1972245773362196,5.607271574275357,Best Customers
170,13059,5.521460917862246,2.1972245773362196,5.2171073111224935,Best Customers
171,13060,5.537334267018537,2.772588722239781,5.731819083350057,Loyal Customers
172,13061,4.290459441148391,2.3978952727983707,5.519899699795292,Best Customers
173,13062,5.2574953720277815,2.4849066497880004,5.85214500685857,Loyal Customers
174,13064,2.5649493574615367,4.23410650459726,7.009038493734222,Almost Lost
175,13065,5.924255797414532,2.70805020110221,5.3320422359496575,Loyal Customers
176,13066,3.2188758248682006,3.912023005428146,6.068194079966656,Almost Lost
177,13067,4.418840607796598,2.772588722239781,4.757547866408974,Best Customers
178,13068,2.3978952727983707,1.0986122886681098,5.84354441703136,Best Customers
179,13069,0.0,6.152732694704104,8.219902436409528,Lost Customers
180,13070,5.262690188904886,2.302585092994046,5.437209365414655,Best Customers
181,13072,5.58724865840025,2.0794415416798357,5.182625892051845,Best Customers
182,13075,4.867534450455582,3.1354942159291497,6.825036493805135,Loyal Customers
183,13077,0.6931471805599453,4.718498871295094,6.5917011664745795,Almost Lost
184,13078,0.6931471805599453,5.942799375126701,9.428132027410362,Lost Customers
185,13079,1.6094379124341003,1.9459101490553132,5.3986150878634005,Almost Lost
186,13080,5.19295685089021,1.9459101490553132,4.078892457663179,Best Customers
187,13081,0.6931471805599453,6.967909201801884,10.238726171420918,Lost Customers
188,13082,4.844187086458591,4.330733340286331,8.187710868329903,Big Spenders
189,13083,1.6094379124341003,2.9444389791664403,5.719491768361381,Almost Lost
190,13085,5.062595033026967,3.4011973816621555,5.610862768724507,Loyal Customers
191,13089,1.0986122886681098,7.5251007461258,10.956459486173532,Lost Customers
192,13090,2.1972245773362196,5.087596335232384,9.06997309642386,Lost Customers
193,13091,3.091042453358316,3.2188758248682006,5.770880218188696,Almost Lost
194,13092,4.2626798770413155,3.295836866004329,6.133029211429164,Loyal Customers
195,13093,5.5909869805108565,5.14166355650266,8.954476037122383,Big Spenders
196,13094,3.091042453358316,3.4339872044851463,7.444166774800035,Big Spenders
197,13095,4.2626798770413155,1.9459101490553132,4.32280727501391,Best Customers
198,13097,3.4965075614664802,6.077642243349034,8.680522192717232,Lost Customers
199,13098,0.6931471805599453,6.406879986069314,10.26325351435316,Lost Customers
200,13099,4.605170185988092,0.6931471805599453,5.33926735287699,Best Customers
201,13101,5.459585514144159,2.1972245773362196,4.626833825624118,Best Customers
202,13102,0.6931471805599453,5.739792912179234,8.754206511255752,Lost Customers
203,13103,3.6888794541139363,2.1972245773362196,5.501013282593141,Best Customers
204,13104,1.3862943611198906,3.044522437723423,7.0025926197429715,Almost Lost
205,13106,4.859812404361672,1.0986122886681098,4.102643365036796,Best Customers
206,13107,3.8066624897703196,4.110873864173311,7.329795589627408,Big Spenders
207,13108,5.921578419643816,2.3978952727983707,5.8609571490281995,Loyal Customers
208,13109,1.0986122886681098,3.9318256327243257,6.6435813781099355,Almost Lost
209,13110,3.4657359027997265,4.990432586778736,7.281984245568086,Big Spenders
210,13113,0.0,5.638354669333745,9.260177606823355,Lost Customers
211,13115,2.1972245773362196,4.890349128221754,7.699221743810693,Lost Customers
212,13116,4.770684624465665,3.4657359027997265,6.18659949400288,Loyal Customers
213,13117,3.091042453358316,4.343805421853684,6.893565072546088,Big Spenders
214,13118,2.995732273553991,4.418840607796598,7.026426808699635,Big Spenders
215,13120,5.476463551931511,0.6931471805599453,3.4531571205928664,Best Customers
216,13121,5.598421958998375,3.9889840465642745,5.544122200405325,Loyal Customers
217,13122,4.553876891600541,4.02535169073515,6.828051680471256,Big Spenders
218,13124,4.499809670330265,5.407171771460119,8.231463877756003,Big Spenders
219,13126,1.6094379124341003,4.962844630259907,7.629144861728567,Lost Customers
220,13127,4.356708826689592,2.772588722239781,5.561335263505108,Loyal Customers
221,13130,4.553876891600541,1.0986122886681098,4.174387269895637,Best Customers
222,13131,3.1780538303479458,3.8501476017100584,6.94726441207685,Big Spenders
223,13132,5.568344503761097,1.3862943611198906,4.360547602996758,Best Customers
224,13133,5.6131281063880705,2.0794415416798357,4.707726774313183,Best Customers
225,13134,4.290459441148391,4.663439094112067,7.462576735311713,Big Spenders
226,13135,5.2832037287379885,0.6931471805599453,8.038189179973203,Loyal Customers
227,13136,3.9318256327243257,4.941642422609304,7.8424280217114655,Big Spenders
228,13137,2.3978952727983707,6.535241271013659,8.177223646334923,Lost Customers
229,13138,3.1354942159291497,4.1588830833596715,6.8704583142377444,Big Spenders
230,13139,2.833213344056216,5.1647859739235145,8.528487173620935,Lost Customers
231,13140,4.6913478822291435,3.828641396489095,6.048482673330305,Loyal Customers
232,13141,4.442651256490317,4.919980925828125,7.7777088356479265,Big Spenders
233,13142,2.995732273553991,3.1780538303479458,5.7303919480814,Almost Lost
234,13144,5.808142489980444,1.3862943611198906,4.718052343044763,Best Customers
235,13145,3.6888794541139363,2.0794415416798357,6.422873517187736,Loyal Customers
236,13146,3.295836866004329,2.8903717578961645,5.437687927995845,Almost Lost
237,13147,2.3978952727983707,1.6094379124341003,6.57060281105606,Almost Lost
238,13148,3.4011973816621555,5.831882477283517,8.109411401872713,Lost Customers
239,13149,2.70805020110221,4.465908118654584,7.424797539358498,Big Spenders
240,13151,5.318119993844216,4.330733340286331,7.131994230126831,Big Spenders
241,13153,1.791759469228055,2.772588722239781,6.188715766456242,Almost Lost
242,13155,3.5263605246161616,4.454347296253507,6.880137391945464,Big Spenders
243,13157,3.912023005428146,4.499809670330265,7.451572640668764,Big Spenders
244,13158,4.553876891600541,4.382026634673881,7.091792030654675,Big Spenders
245,13159,2.1972245773362196,4.804021044733257,7.224207007429999,Lost Customers
246,13160,3.1354942159291497,1.6094379124341003,4.530446639792155,Best Customers
247,13161,5.749392985908253,2.1972245773362196,4.7340030578310595,Best Customers
248,13162,4.812184355372417,4.418840607796598,7.406097305884416,Big Spenders
249,13165,3.8501476017100584,3.7612001156935624,6.929986327823459,Big Spenders
250,13166,5.645446897643238,3.7612001156935624,6.029963846258592,Loyal Customers
251,13167,2.9444389791664403,4.189654742026425,6.674977971699643,Almost Lost
252,13168,3.6109179126442243,4.859812404361672,7.163590583794569,Big Spenders
253,13169,4.1588830833596715,2.6390573296152584,6.570714880987815,Loyal Customers
254,13170,3.295836866004329,3.4339872044851463,4.698751599609622,Almost Lost
255,13171,2.1972245773362196,3.8918202981106265,6.058679171784174,Almost Lost
256,13173,1.6094379124341003,3.784189633918261,5.871131387648096,Almost Lost
257,13174,2.833213344056216,5.683579767338681,7.917106389026516,Lost Customers
258,13176,3.8501476017100584,4.219507705176107,6.178960195175666,Big Spenders
259,13177,4.174387269895637,2.8903717578961645,5.6470357407703125,Loyal Customers
260,13178,3.295836866004329,5.583496308781699,8.652854564021988,Lost Customers
261,13182,3.828641396489095,2.4849066497880004,4.805495367221621,Best Customers
262,13183,2.0794415416798357,4.553876891600541,8.283691175973804,Lost Customers
263,13184,2.70805020110221,5.204006687076795,7.388606113996191,Big Spenders
264,13185,5.5909869805108565,0.6931471805599453,4.282206299391671,Best Customers
265,13186,3.6888794541139363,4.442651256490317,7.339985647010425,Big Spenders
266,13187,5.823045895483019,3.6375861597263857,5.4681445257603025,Loyal Customers
267,13188,2.4849066497880004,1.0986122886681098,4.750135956238277,Best Customers
268,13189,2.9444389791664403,3.4011973816621555,5.567122383230129,Almost Lost
269,13192,4.564348191467836,4.1588830833596715,6.81667016102037,Big Spenders
270,13193,4.127134385045092,3.258096538021482,4.72809553282539,Best Customers
271,13194,4.912654885736052,1.3862943611198906,4.122283930911342,Best Customers
272,13196,2.4849066497880004,4.709530201312334,7.494863936311281,Big Spenders
273,13198,2.3978952727983707,5.438079308923196,8.127135772880663,Lost Customers
274,13199,1.3862943611198906,4.795790545596741,9.190643659070876,Lost Customers
275,13200,2.995732273553991,3.8501476017100584,6.769745301020691,Almost Lost
276,13203,2.302585092994046,4.060443010546419,6.769021807549381,Almost Lost
277,13207,2.772588722239781,2.1972245773362196,5.526488259576272,Almost Lost
278,13208,4.07753744390572,5.0106352940962555,7.090618355794323,Big Spenders
279,13209,3.4339872044851463,5.799092654460526,8.66925483358012,Lost Customers
280,13210,4.543294782270004,3.1354942159291497,5.870651926891234,Loyal Customers
281,13211,2.3978952727983707,4.02535169073515,6.999805605779951,Almost Lost
282,13212,2.302585092994046,4.962844630259907,6.659716907134907,Big Spenders
283,13213,4.04305126783455,4.532599493153256,7.326090543510239,Big Spenders
284,13216,5.5909869805108565,1.791759469228055,5.813354111085492,Best Customers
285,13217,4.812184355372417,2.0794415416798357,4.902455994582567,Best Customers
286,13218,4.852030263919617,1.791759469228055,4.153242203469586,Best Customers
287,13220,4.3694478524670215,3.091042453358316,6.7096579362724444,Loyal Customers
288,13221,5.484796933490655,4.204692619390966,6.743364009514037,Loyal Customers
289,13223,5.303304908059076,1.791759469228055,5.101085197018328,Best Customers
290,13224,4.110873864173311,4.700480365792417,7.674083216250105,Big Spenders
291,13225,1.3862943611198906,3.5553480614894135,8.71342422797953,Lost Customers
292,13226,5.6131281063880705,2.833213344056216,4.693272634209637,Best Customers
293,13227,5.308267697401205,2.302585092994046,5.5556690891919835,Best Customers
294,13228,4.406719247264253,1.0986122886681098,5.883322388488279,Best Customers
295,13229,5.420534999272286,2.3978952727983707,5.087287645617338,Best Customers
296,13230,1.6094379124341003,6.3784261836515865,7.905836114021614,Lost Customers
297,13232,2.5649493574615367,5.313205979041787,7.192445379947864,Lost Customers
298,13233,4.31748811353631,3.784189633918261,6.407077986267962,Loyal Customers
299,13235,5.356586274672012,4.0943445622221,4.626638092603329,Loyal Customers
300,13236,3.2188758248682006,3.6888794541139363,6.590671858558904,Almost Lost
301,13238,2.4849066497880004,3.4965075614664802,6.524780359909144,Almost Lost
302,13239,5.568344503761097,3.1354942159291497,5.800788185931274,Loyal Customers
303,13240,4.574710978503383,4.219507705176107,6.499260586313608,Big Spenders
304,13242,4.727387818712341,2.6390573296152584,5.603593747400769,Loyal Customers
305,13243,5.318119993844216,4.060443010546419,6.373524546769825,Loyal Customers
306,13244,4.532599493153256,3.332204510175204,4.810068296960951,Loyal Customers
307,13245,3.9318256327243257,2.833213344056216,6.067267510523482,Loyal Customers
308,13246,2.9444389791664403,4.9344739331306915,7.548197643110054,Big Spenders
309,13247,2.8903717578961645,3.258096538021482,6.218839134950008,Almost Lost
310,13248,4.8283137373023015,3.295836866004329,6.145643797955656,Loyal Customers
311,13249,4.532599493153256,3.1780538303479458,6.56865358837482,Loyal Customers
312,13253,5.056245805348308,3.6109179126442243,6.9386723816168585,Loyal Customers
313,13255,1.3862943611198906,2.70805020110221,5.9703941164886905,Almost Lost
314,13256,2.70805020110221,0.6931471805599453,0.0,Best Customers
315,13258,2.4849066497880004,3.6109179126442243,6.512977853578813,Almost Lost
316,13259,4.127134385045092,4.406719247264253,5.649607840209929,Loyal Customers
317,13260,4.127134385045092,2.1972245773362196,6.325469456665338,Loyal Customers
318,13261,5.594711379601839,2.302585092994046,6.8512907420010105,Loyal Customers
319,13262,5.575949103146316,2.4849066497880004,5.3047466543129405,Best Customers
320,13263,0.6931471805599453,7.419380582918692,8.9143478633087,Lost Customers
321,13265,3.9889840465642745,4.51085950651685,7.6466690095748655,Big Spenders
322,13266,2.4849066497880004,5.313205979041787,8.221121356457498,Lost Customers
323,13267,1.0986122886681098,5.41610040220442,8.390595419874579,Lost Customers
324,13268,2.8903717578961645,6.089044875446846,8.048372861795277,Lost Customers
325,13269,0.6931471805599453,5.768320995793772,8.578094480839013,Lost Customers
326,13270,5.905361848054571,0.6931471805599453,6.3818160174060985,Best Customers
327,13271,3.6375861597263857,4.532599493153256,5.155428038997796,Almost Lost
328,13272,3.4657359027997265,2.772588722239781,5.626037126031348,Almost Lost
329,13273,4.736198448394496,2.833213344056216,4.941499555261394,Best Customers
330,13276,4.1588830833596715,3.4339872044851463,6.3833883846494786,Loyal Customers
331,13277,2.772588722239781,2.1972245773362196,5.5583712718823435,Almost Lost
332,13278,3.713572066704308,3.8501476017100584,6.298452800117238,Almost Lost
333,13279,4.174387269895637,2.4849066497880004,4.846546505563361,Best Customers
334,13280,4.812184355372417,4.418840607796598,6.68393649975286,Big Spenders
335,13282,2.9444389791664403,3.713572066704308,6.955440070547548,Almost Lost
336,13283,4.0943445622221,2.0794415416798357,4.5502915244781015,Best Customers
337,13284,5.777652323222656,2.70805020110221,5.283964860323636,Loyal Customers
338,13285,3.1780538303479458,5.236441962829949,7.904748193336201,Big Spenders
339,13291,5.049856007249537,3.7612001156935624,5.891948033070737,Loyal Customers
340,13292,3.6635616461296463,3.4657359027997265,6.362924649913461,Almost Lost
341,13294,5.247024072160486,4.007333185232471,6.773926699344785,Loyal Customers
342,13295,5.886104031450156,2.4849066497880004,5.293053536872938,Best Customers
343,13296,4.927253685157205,1.791759469228055,4.481871969643598,Best Customers
344,13297,2.0794415416798357,4.0943445622221,7.645325960844005,Lost Customers
345,13298,0.6931471805599453,1.0986122886681098,5.8888779583328805,Almost Lost
346,13299,5.594711379601839,1.791759469228055,4.966335035199676,Best Customers
347,13300,5.10594547390058,3.1354942159291497,5.903425369384816,Loyal Customers
348,13301,4.6443908991413725,4.406719247264253,6.428250657915328,Big Spenders
349,13302,5.049856007249537,0.6931471805599453,4.1705337005796475,Best Customers
350,13304,5.863631175598097,3.091042453358316,5.70850464099153,Loyal Customers
351,13305,1.6094379124341003,4.406719247264253,7.601832027360014,Lost Customers
352,13307,4.795790545596741,0.6931471805599453,2.772588722239781,Best Customers
353,13308,3.1354942159291497,4.060443010546419,7.221550905228515,Big Spenders
354,13309,2.0794415416798357,4.68213122712422,7.284676869273055,Lost Customers
355,13310,2.1972245773362196,4.356708826689592,6.988994193991239,Almost Lost
356,13311,1.6094379124341003,3.295836866004329,6.396212731621162,Almost Lost
357,13313,3.1354942159291497,4.3694478524670215,7.350079339121129,Big Spenders
358,13314,0.6931471805599453,4.31748811353631,6.387737536847232,Almost Lost
359,13316,3.6375861597263857,4.477336814478207,8.62545369803254,Big Spenders
360,13317,4.174387269895637,4.912654885736052,7.669060983057548,Big Spenders
361,13318,0.6931471805599453,3.044522437723423,6.464214402021743,Almost Lost
362,13319,1.791759469228055,6.2166061010848646,9.274754510378541,Lost Customers
363,13320,4.2626798770413155,4.700480365792417,7.297226497335952,Big Spenders
364,13321,4.290459441148391,2.4849066497880004,6.342755020769874,Loyal Customers
365,13322,2.8903717578961645,3.258096538021482,5.300714491147758,Almost Lost
366,13323,1.3862943611198906,3.091042453358316,6.670576188703463,Almost Lost
367,13324,3.4965075614664802,4.356708826689592,8.864153096818393,Big Spenders
368,13325,4.406719247264253,2.5649493574615367,6.516636764580894,Loyal Customers
369,13327,3.6635616461296463,4.700480365792417,8.19383419915154,Big Spenders
370,13328,5.75890177387728,2.8903717578961645,7.17738539082617,Loyal Customers
371,13329,3.4657359027997265,2.995732273553991,6.608540290716632,Almost Lost
372,13330,4.532599493153256,3.9889840465642745,7.040475092365301,Big Spenders
373,13332,2.70805020110221,3.091042453358316,5.863347044327539,Almost Lost
374,13334,4.418840607796598,5.583496308781699,8.1614663692965,Big Spenders
375,13336,4.356708826689592,3.9512437185814275,6.679749928251019,Big Spenders
